Country,Limiting Magnitude,Date,Latitude_x,Longitude_x,Latitude_y,Longitude_y,Park
United States - California,5,2014-04-30,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2016-03-08,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2007-03-18,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2011-03-05,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-17,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - New York,2,2014-03-24,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2013-03-07,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2010-03-14,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2013-02-08,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2010-03-03,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2013-03-12,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2012-01-23,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-05,32.2211,-110.824,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-04-15,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-04-30,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2016-03-09,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2013-03-05,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2011-02-25,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-17,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - New York,2,2014-03-29,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2013-01-23,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2011-04-05,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2013-02-08,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2010-03-09,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2013-03-10,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2012-01-19,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-05,32.2559,-110.829,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-04-15,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-04-30,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2016-03-09,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-02-26,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2011-02-26,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-17,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - New York,2,2014-02-23,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2013-04-08,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2007-03-21,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2013-02-08,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2010-03-10,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2013-03-12,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2012-01-20,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-05,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-04-13,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-04-30,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2016-03-08,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-02-28,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2011-02-21,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-17,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - New York,2,2014-03-30,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2011-02-21,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2014-05-26,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2013-01-31,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2010-03-10,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2013-03-09,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2012-01-22,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-05,32.2985,-111.09200000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-04-17,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-04-30,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2014-09-22,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-02-24,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2011-03-26,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-17,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - New York,2,2016-07-06,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-16,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2014-05-26,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2013-04-29,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2017-09-19,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2013-03-13,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2012-01-22,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-05,32.2661,-110.889,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-03-19,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-04-30,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2012-03-21,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-02-27,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-12,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-17,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - New York,2,2014-04-27,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-16,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2014-05-22,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2013-04-29,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2017-09-19,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2013-05-06,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2016-03-27,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-12,32.2658,-110.889,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-03-14,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-04-30,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2012-03-14,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-02-27,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-12,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-17,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - New York,2,2014-04-27,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-18,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2012-04-16,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2013-04-29,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2017-09-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2015-03-29,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2016-03-12,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-06,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-03-13,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-04-30,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2012-03-17,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-02-21,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-12,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-17,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - New York,2,2014-04-28,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-18,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2012-04-18,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-03-03,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2017-09-19,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2015-02-18,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2016-05-02,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-06-06,32.2656,-110.889,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-03-13,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-04-30,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2012-03-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-02-23,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-11,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-17,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - New York,2,2014-06-18,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-15,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2012-04-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-02-23,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2017-10-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2016-08-28,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-13,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-03-20,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-04-30,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2012-01-16,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-02-23,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-11,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-17,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - New York,2,2014-06-24,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-15,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2012-04-16,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-03-02,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2017-07-31,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2016-08-29,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-09,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-03-20,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-04-30,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2012-01-17,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-02-23,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-11,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-17,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - New York,2,2014-06-26,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-12,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2012-04-16,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-03-02,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2017-09-19,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-19,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2016-04-07,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-05,32.2653,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-03-20,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-06-05,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2012-01-23,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-02-21,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2011-03-30,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-19,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - New York,2,2014-06-18,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-12,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2012-04-17,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-03-02,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-11,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-19,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2016-03-04,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-06,32.2666,-110.89,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-03-20,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-05-27,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2012-01-20,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-03-24,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2011-03-04,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-19,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - New York,2,2014-06-19,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-14,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2012-02-17,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-03-02,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-12,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-19,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2013-01-31,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-05,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-04-19,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-05-28,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2012-01-23,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-03-25,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2011-04-04,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-19,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - New York,2,2014-05-24,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-14,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2017-02-21,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-03-02,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-12,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-19,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2013-02-03,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-06,32.2415,-111.081,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-04-19,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-05-30,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2012-03-13,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-03-03,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-05,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-19,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - New York,2,2015-10-11,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-15,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2010-03-11,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-03-02,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-12,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-20,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2013-02-01,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2016-01-05,32.2578,-111.01899999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-04-13,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-05-31,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2012-01-21,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-03-03,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-05,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-18,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - New York,2,2015-12-08,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-14,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2011-03-23,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-03-02,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-12,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-20,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2013-01-31,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2014-03-10,32.3725,-111.12799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-04-13,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-06-22,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2010-03-05,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-03-05,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-05,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-18,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - New York,2,2009-03-28,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-09,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2011-03-22,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-03-02,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-08,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-20,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2013-02-01,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2009-03-19,32.2689,-110.889,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-03-22,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-06-23,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2010-03-04,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-03-03,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-05,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-18,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - New York,2,2009-03-23,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-09,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2011-03-24,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-03-01,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-08,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-22,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2013-02-03,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2009-03-20,32.2676,-110.889,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-03-22,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-06-23,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2010-03-07,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-03-03,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-04,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-18,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - New York,2,2009-03-23,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-10,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2011-03-22,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-02-28,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-08,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-21,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2013-02-01,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2009-03-20,32.2683,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-03-22,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-07-01,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2017-01-25,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-02-27,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-04,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
